time,Rx,Ry,Rz,Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],mmm,distance,R(km),volacity,B_n,Vx min/max,Vy min/max,Vz min/max,Vx min/max.1,Vx min/max.2,Vx min/max.3,MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH]
9804.25142,-293000.0,-101000.0,-69400.0,0.829,0.211,-0.0183,22666.29909,13002.56409274845,317594.6473100578,0.8556266066456792,1174.982806219659,,,,,,,-284000.0,-244000.0,-126000.0
9805.25142,-293000.0,-101000.0,-69400.0,0.829,0.211,-0.0182,22666.29909,13003.41971935509,317594.6473100578,0.8556266066456792,1174.982806219659,,,,,,,-284000.0,-244000.0,-126000.0
9806.25142,-293000.0,-101000.0,-69400.0,0.829,0.211,-0.0182,22666.29909,13004.27534382879,317594.6473100578,0.8556244737032712,1174.982806219659,,,,,,,-284000.0,-245000.0,-126000.0
9807.25142,-292000.0,-101000.0,-69400.0,0.83,0.211,-0.0181,22666.29909,13005.1309683025,316672.3227565049,0.8556244737032712,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9808.25142,-292000.0,-101000.0,-69400.0,0.83,0.211,-0.0181,22666.29909,13005.98755957609,316672.3227565049,0.8565912735955229,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9809.25142,-292000.0,-101000.0,-69400.0,0.83,0.211,-0.018,22666.29909,13006.84415084969,316672.3227565049,0.8565912735955229,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9810.25142,-292000.0,-101000.0,-69400.0,0.83,0.211,-0.018,22666.29909,13007.70074001609,316672.3227565049,0.8565891664035916,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9811.25142,-292000.0,-101000.0,-69400.0,0.83,0.212,-0.0179,22666.29909,13008.5573291825,316672.3227565049,0.8565891664035916,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9812.25142,-292000.0,-101000.0,-69400.0,0.831,0.212,-0.0179,22666.29909,13009.4141631279,316672.3227565049,0.8568339454059929,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9813.25142,-292000.0,-101000.0,-69400.0,0.831,0.212,-0.0178,22666.29909,13010.27196579169,316672.3227565049,0.8578026637869575,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9814.25142,-292000.0,-101000.0,-69400.0,0.831,0.212,-0.0178,22666.29909,13011.12976637458,316672.3227565049,0.8578005828862556,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9815.25142,-292000.0,-101000.0,-69400.0,0.831,0.212,-0.0177,22666.29909,13011.98756695746,316672.3227565049,0.8578005828862556,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9816.25142,-292000.0,-101000.0,-69400.0,0.832,0.212,-0.0177,22666.29909,13012.8453654711,316672.3227565049,0.8577985136382552,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9817.25142,-292000.0,-101000.0,-69400.0,0.832,0.212,-0.0177,22666.29909,13013.70413277951,316672.3227565049,0.8587673084136354,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9818.25142,-292000.0,-101000.0,-69400.0,0.832,0.212,-0.0176,22666.29909,13014.56290008793,316672.3227565049,0.8587673084136354,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9819.25142,-292000.0,-101000.0,-69400.0,0.832,0.212,-0.0176,22666.29909,13015.42166534107,316672.3227565049,0.8587652531396458,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9820.25142,-292000.0,-101000.0,-69400.0,0.832,0.212,-0.0175,22666.29909,13016.28043059421,316672.3227565049,0.8587652531396458,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9821.25142,-292000.0,-101000.0,-69400.0,0.833,0.212,-0.0175,22666.29909,13017.13919380371,316672.3227565049,0.8587632095053909,1181.837170197555,,,,,,,-284000.0,-245000.0,-126000.0
9822.25142,-292000.0,-101000.0,-69400.0,0.833,0.212,-0.0174,22666.29909,13017.99892588407,316672.3227565049,0.8597320803599223,1181.837170197555,,,,,,,-283000.0,-245000.0,-126000.0
9823.25142,-292000.0,-101000.0,-69400.0,0.833,0.212,-0.0174,22666.29909,13018.85865593473,316672.3227565049,0.8597300506554368,1181.837170197555,,,,,,,-283000.0,-245000.0,-126000.0
9824.25142,-292000.0,-101000.0,-69400.0,0.833,0.212,-0.0173,22666.29909,13019.71838598538,316672.3227565049,0.8597300506554368,1181.837170197555,,,,,,,-283000.0,-245000.0,-126000.0
9825.25142,-292000.0,-101000.0,-69400.0,0.834,0.212,-0.0173,22666.29909,13020.57811401796,316672.3227565049,0.8597280325777449,1181.837170197555,,,,,,,-283000.0,-245000.0,-126000.0
9826.25142,-292000.0,-101000.0,-69400.0,0.834,0.213,-0.0172,22666.29909,13021.43881099716,316672.3227565049,0.8606969791976732,1181.837170197555,,,,,,,-283000.0,-245000.0,-126000.0
9827.25142,-291000.0,-101000.0,-69400.0,0.834,0.213,-0.0172,22666.29909,13022.29975283027,315750.4711002028,0.8609418331106928,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9828.25142,-291000.0,-101000.0,-69400.0,0.834,0.213,-0.0171,22666.29909,13023.16069466338,315750.4711002028,0.8609418331106928,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9829.25142,-291000.0,-101000.0,-69400.0,0.834,0.213,-0.0171,22666.29909,13024.02163450448,315750.4711002028,0.860939841103895,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9830.25142,-291000.0,-101000.0,-69400.0,0.835,0.213,-0.017,22666.29909,13024.88257434559,315750.4711002028,0.860939841103895,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9831.25142,-291000.0,-101000.0,-69400.0,0.835,0.213,-0.017,22666.29909,13025.74448095306,315750.4711002028,0.861906607469742,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9832.25142,-291000.0,-101000.0,-69400.0,0.835,0.213,-0.0169,22666.29909,13026.60638756053,315750.4711002028,0.861906607469742,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9833.25142,-291000.0,-101000.0,-69400.0,0.835,0.213,-0.0169,22666.29909,13027.46829220143,315750.4711002028,0.8619046408971238,1188.748127110246,,,,,,,-283000.0,-245000.0,-126000.0
9834.25142,-291000.0,-101000.0,-69400.0,0.836,0.213,-0.0168,22666.29909,13028.33019684232,315750.4711002028,0.8619046408971238,1188.748127110246,,,,,,,-283000.0,-246000.0,-126000.0
9835.25142,-291000.0,-101000.0,-69400.0,0.836,0.213,-0.0168,22666.29909,13029.19306835072,315750.4711002028,0.8628715083950796,1188.748127110246,,,,,,,-283000.0,-246000.0,-126000.0
9836.25142,-291000.0,-101000.0,-69400.0,0.836,0.213,-0.0167,22666.29909,13030.05593985911,315750.4711002028,0.8628715083950796,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9837.25142,-291000.0,-101000.0,-69400.0,0.836,0.213,-0.0167,22666.29909,13030.91880942631,315750.4711002028,0.862869567200049,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9838.25142,-291000.0,-101000.0,-69400.0,0.836,0.213,-0.0166,22666.29909,13031.78167899351,315750.4711002028,0.862869567200049,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9839.25142,-291000.0,-101000.0,-69400.0,0.837,0.213,-0.0166,22666.29909,13032.6445466311,315750.4711002028,0.8628676375899145,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9840.25142,-291000.0,-101000.0,-69400.0,0.837,0.213,-0.0165,22666.29909,13033.50838316657,315750.4711002028,0.8638365354625839,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9841.25142,-291000.0,-101000.0,-69400.0,0.837,0.214,-0.0165,22666.29909,13034.37221778615,315750.4711002028,0.8638346195887265,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9842.25142,-291000.0,-101000.0,-69400.0,0.837,0.214,-0.0164,22666.29909,13035.23629952419,315750.4711002028,0.8640817380317674,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9843.25142,-291000.0,-101000.0,-69400.0,0.838,0.214,-0.0164,22666.29909,13036.10037935846,315750.4711002028,0.8640798342745882,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9844.25142,-291000.0,-101000.0,-69400.0,0.838,0.214,-0.0163,22666.29909,13036.96542788889,315750.4711002028,0.8650485304305187,1188.748127110246,,,,,,,-283000.0,-246000.0,-127000.0
9845.25142,-291000.0,-101000.0,-69400.0,0.838,0.214,-0.0163,22666.29909,13037.83047452925,315750.4711002028,0.8650466403610848,1188.748127110246,,,,,,,-282000.0,-246000.0,-127000.0
9846.25142,-291000.0,-101000.0,-69400.0,0.838,0.214,-0.0162,22666.29909,13038.69552116961,315750.4711002028,0.8650466403610848,1188.748127110246,,,,,,,-282000.0,-246000.0,-127000.0
9847.25142,-290000.0,-101000.0,-69400.0,0.838,0.214,-0.0162,22666.29909,13039.56056593146,314829.0964952255,0.8650447618476167,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9848.25142,-290000.0,-101000.0,-69400.0,0.839,0.214,-0.0161,22666.29909,13040.42561069331,314829.0964952255,0.8650447618476167,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9849.25142,-290000.0,-101000.0,-69400.0,0.839,0.214,-0.0161,22666.29909,13041.29162236182,314829.0964952255,0.8660116685126129,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9850.25142,-290000.0,-101000.0,-69400.0,0.839,0.214,-0.016,22666.29909,13042.15763403033,314829.0964952255,0.8660116685126129,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9851.25142,-290000.0,-101000.0,-69400.0,0.839,0.214,-0.016,22666.29909,13043.02364384552,314829.0964952255,0.8660098151868718,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9852.25142,-290000.0,-101000.0,-69400.0,0.84,0.214,-0.016,22666.29909,13043.88965366071,314829.0964952255,0.8660098151868718,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9853.25142,-290000.0,-101000.0,-69400.0,0.84,0.214,-0.0159,22666.29909,13044.7566323225,314829.0964952255,0.8669786617904733,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9854.25142,-290000.0,-101000.0,-69400.0,0.84,0.214,-0.0159,22666.29909,13045.62360914456,314829.0964952255,0.8669768220661956,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9855.25142,-290000.0,-101000.0,-69400.0,0.84,0.214,-0.0158,22666.29909,13046.49058596663,314829.0964952255,0.8669768220661956,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9856.25142,-290000.0,-101000.0,-69400.0,0.841,0.215,-0.0158,22666.29909,13047.3575609605,314829.0964952255,0.8669749938723722,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9857.25142,-290000.0,-101000.0,-69400.0,0.841,0.215,-0.0157,22666.29909,13048.22575197635,314829.0964952255,0.8681910158484709,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9858.25142,-290000.0,-101000.0,-69400.0,0.841,0.215,-0.0157,22666.29909,13049.09394117808,314829.0964952255,0.868189201729669,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9859.25142,-290000.0,-101000.0,-69400.0,0.841,0.215,-0.0156,22666.29909,13049.96213037981,314829.0964952255,0.868189201729669,1195.71625723246,,,,,,,-282000.0,-246000.0,-127000.0
9860.25142,-290000.0,-101000.0,-69500.0,0.841,0.215,-0.0156,22666.29909,13050.83031777894,314851.1553099337,0.868187399125327,1195.548716736268,,,,,,,-282000.0,-246000.0,-127000.0
9861.25142,-290000.0,-101000.0,-69500.0,0.842,0.215,-0.0155,22666.29909,13051.69850517806,314851.1553099337,0.868187399125327,1195.548716736268,,,,,,,-282000.0,-246000.0,-127000.0
9862.25142,-290000.0,-101000.0,-69500.0,0.842,0.215,-0.0155,22666.29909,13052.56765950843,314851.1553099337,0.8691543303694689,1195.548716736268,,,,,,,-282000.0,-247000.0,-127000.0
9863.25142,-290000.0,-101000.0,-69500.0,0.842,0.215,-0.0154,22666.29909,13053.4368138388,314851.1553099337,0.8691543303694689,1195.548716736268,,,,,,,-282000.0,-247000.0,-127000.0
9864.25142,-290000.0,-101000.0,-69500.0,0.842,0.215,-0.0154,22666.29909,13054.30596639158,314851.1553099337,0.8691525527777042,1195.548716736268,,,,,,,-282000.0,-247000.0,-127000.0
9865.25142,-290000.0,-101000.0,-69500.0,0.843,0.215,-0.0153,22666.29909,13055.17511894436,314851.1553099337,0.8691525527777042,1195.548716736268,,,,,,,-282000.0,-247000.0,-127000.0
9866.25142,-290000.0,-101000.0,-69500.0,0.843,0.215,-0.0153,22666.29909,13056.04523852809,314851.1553099337,0.870119583735477,1195.548716736268,,,,,,,-282000.0,-247000.0,-127000.0
9867.25142,-289000.0,-101000.0,-69500.0,0.843,0.215,-0.0152,22666.29909,13056.91535811183,313930.3266650102,0.870119583735477,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9868.25142,-289000.0,-101000.0,-69500.0,0.843,0.215,-0.0152,22666.29909,13057.78547594293,313930.3266650102,0.8701178311010526,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9869.25142,-289000.0,-101000.0,-69500.0,0.843,0.215,-0.0151,22666.29909,13058.65559377403,313930.3266650102,0.8701178311010526,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9870.25142,-289000.0,-101000.0,-69500.0,0.844,0.215,-0.0151,22666.29909,13059.52570986398,313930.3266650102,0.8701160899558172,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9871.25142,-289000.0,-101000.0,-69500.0,0.844,0.216,-0.015,22666.29909,13060.3967948254,313930.3266650102,0.8710849614130644,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9872.25142,-289000.0,-101000.0,-69500.0,0.844,0.216,-0.015,22666.29909,13061.26812541708,313930.3266650102,0.8713305916814812,1202.572632547334,,,,,,,-281000.0,-247000.0,-127000.0
9873.25142,-289000.0,-100000.0,-69500.0,0.844,0.216,-0.0149,22666.29909,13062.13945600876,313610.0285386295,0.8713305916814812,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9874.25142,-289000.0,-100000.0,-69500.0,0.845,0.216,-0.0149,22666.29909,13063.01078488467,313610.0285386295,0.8713288759131078,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9875.25142,-289000.0,-100000.0,-69500.0,0.845,0.216,-0.0148,22666.29909,13063.88308243138,313610.0285386295,0.8722975467121296,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9876.25142,-289000.0,-100000.0,-69500.0,0.845,0.216,-0.0148,22666.29909,13064.75537827569,313610.0285386295,0.8722958443097157,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9877.25142,-289000.0,-100000.0,-69500.0,0.845,0.216,-0.0147,22666.29909,13065.62767412,313610.0285386295,0.8722958443097157,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9878.25142,-289000.0,-100000.0,-69500.0,0.845,0.216,-0.0147,22666.29909,13066.49996827337,313610.0285386295,0.8722941533680023,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9879.25142,-289000.0,-100000.0,-69500.0,0.846,0.216,-0.0146,22666.29909,13067.37226242674,313610.0285386295,0.8722941533680023,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9880.25142,-289000.0,-100000.0,-69500.0,0.846,0.216,-0.0146,22666.29909,13068.24552364768,313610.0285386295,0.8732612209413629,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9881.25142,-289000.0,-100000.0,-69500.0,0.846,0.216,-0.0145,22666.29909,13069.11878486862,313610.0285386295,0.8732612209413629,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9882.25142,-289000.0,-100000.0,-69500.0,0.846,0.216,-0.0145,22666.29909,13069.99204442339,313610.0285386295,0.8732595547716612,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9883.25142,-289000.0,-100000.0,-69500.0,0.847,0.216,-0.0144,22666.29909,13070.86530397817,313610.0285386295,0.8732595547716612,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9884.25142,-289000.0,-100000.0,-69500.0,0.847,0.216,-0.0144,22666.29909,13071.73953069933,313610.0285386295,0.8742267211656253,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9885.25142,-289000.0,-100000.0,-69500.0,0.847,0.216,-0.0143,22666.29909,13072.6137574205,313610.0285386295,0.8742267211656253,1205.030324738745,,,,,,,-281000.0,-247000.0,-127000.0
9886.25142,-289000.0,-100000.0,-69500.0,0.847,0.217,-0.0143,22666.29909,13073.48798250021,313610.0285386295,0.8742250797134569,1205.030324738745,,,,,,,-281000.0,-247000.0,-128000.0
9887.25142,-288000.0,-100000.0,-69500.0,0.848,0.217,-0.0142,22666.29909,13074.36245519275,312688.7430017269,0.8744726925410535,1212.141629579994,,,,,,,-281000.0,-247000.0,-128000.0
9888.25142,-288000.0,-100000.0,-69500.0,0.848,0.217,-0.0142,22666.29909,13075.23789487657,312688.7430017269,0.8754396838160811,1212.141629579994,,,,,,,-281000.0,-247000.0,-128000.0
9889.25142,-288000.0,-100000.0,-69500.0,0.848,0.217,-0.0141,22666.29909,13076.11333456038,312688.7430017269,0.8754396838160811,1212.141629579994,,,,,,,-281000.0,-247000.0,-128000.0
9890.25142,-288000.0,-100000.0,-69500.0,0.848,0.217,-0.0141,22666.29909,13076.98877262787,312688.7430017269,0.8754380674839312,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9891.25142,-288000.0,-100000.0,-69500.0,0.848,0.217,-0.014,22666.29909,13077.86421069535,312688.7430017269,0.8754380674839312,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9892.25142,-288000.0,-100000.0,-69500.0,0.849,0.217,-0.014,22666.29909,13078.73964715792,312688.7430017269,0.8754364625716706,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9893.25142,-288000.0,-100000.0,-69500.0,0.849,0.217,-0.0139,22666.29909,13079.61605231537,312688.7430017269,0.8764051574471706,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9894.25142,-288000.0,-100000.0,-69500.0,0.849,0.217,-0.0139,22666.29909,13080.49245588109,312688.7430017269,0.8764035657161603,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9895.25142,-288000.0,-100000.0,-69500.0,0.849,0.217,-0.0138,22666.29909,13081.3688594468,312688.7430017269,0.8764035657161603,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9896.25142,-288000.0,-100000.0,-69500.0,0.85,0.217,-0.0138,22666.29909,13082.2452614322,312688.7430017269,0.876401985392548,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9897.25142,-288000.0,-100000.0,-69500.0,0.85,0.217,-0.0137,22666.29909,13083.12263218621,312688.7430017269,0.8773707540145158,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9898.25142,-288000.0,-100000.0,-69500.0,0.85,0.217,-0.0137,22666.29909,13084.00000137304,312688.7430017269,0.8773691868307206,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9899.25142,-288000.0,-100000.0,-69500.0,0.85,0.217,-0.0136,22666.29909,13084.87737055987,312688.7430017269,0.8773691868307206,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9900.25142,-288000.0,-100000.0,-69500.0,0.85,0.217,-0.0136,22666.29909,13085.75473819091,312688.7430017269,0.8773676310418569,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9901.25142,-288000.0,-100000.0,-69500.0,0.851,0.218,-0.0135,22666.29909,13086.63210582195,312688.7430017269,0.8773676310418569,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9902.25142,-288000.0,-100000.0,-69500.0,0.851,0.218,-0.0135,22666.29909,13087.51068834511,312688.7430017269,0.8785825231587526,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9903.25142,-288000.0,-100000.0,-69500.0,0.851,0.218,-0.0134,22666.29909,13088.38927086827,312688.7430017269,0.8785825231587526,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9904.25142,-288000.0,-100000.0,-69500.0,0.851,0.218,-0.0134,22666.29909,13089.26785186055,312688.7430017269,0.8785809922824418,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9905.25142,-288000.0,-100000.0,-69500.0,0.852,0.218,-0.0133,22666.29909,13090.14643285284,312688.7430017269,0.8785809922824418,1212.141629579994,,,,,,,-280000.0,-248000.0,-128000.0
9906.25142,-287000.0,-100000.0,-69500.0,0.852,0.218,-0.0133,22666.29909,13091.02598096977,311767.9425470168,0.8795481169327805,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9907.25142,-287000.0,-100000.0,-69500.0,0.852,0.218,-0.0132,22666.29909,13091.9055290867,311767.9425470168,0.8795481169327805,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9908.25142,-287000.0,-100000.0,-69500.0,0.852,0.218,-0.0132,22666.29909,13092.78507569718,311767.9425470168,0.879546610476102,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9909.25142,-287000.0,-100000.0,-69500.0,0.853,0.218,-0.0131,22666.29909,13093.66462230766,311767.9425470168,0.879546610476102,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9910.25142,-287000.0,-100000.0,-69500.0,0.853,0.218,-0.0131,22666.29909,13094.5451361406,311767.9425470168,0.8805138329407437,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9911.25142,-287000.0,-100000.0,-69500.0,0.853,0.218,-0.013,22666.29909,13095.42564997354,311767.9425470168,0.8805138329407437,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9912.25142,-287000.0,-100000.0,-69500.0,0.853,0.218,-0.0129,22666.29909,13096.30616232439,311767.9425470168,0.8805123508503444,1219.312275824785,,,,,,,-280000.0,-248000.0,-128000.0
9913.25142,-287000.0,-100000.0,-69500.0,0.853,0.218,-0.0129,22666.29909,13097.1866732045,311767.9425470168,0.8805108801144935,1219.312275824785,,,,,,,-279000.0,-248000.0,-128000.0
9914.25142,-287000.0,-100000.0,-69500.0,0.854,0.218,-0.0128,22666.29909,13098.06718408462,311767.9425470168,0.8805108801144935,1219.312275824785,,,,,,,-279000.0,-248000.0,-128000.0
9915.25142,-287000.0,-99900.0,-69500.0,0.854,0.219,-0.0128,22666.29909,13098.94866229762,311735.8817973959,0.8814782130035886,1219.563091198286,,,,,,,-279000.0,-248000.0,-128000.0
9916.25142,-287000.0,-99900.0,-69500.0,0.854,0.219,-0.0127,22666.29909,13099.83038835485,311735.8817973959,0.8817260572309293,1219.563091198286,,,,,,,-279000.0,-248000.0,-128000.0
9917.25142,-287000.0,-99900.0,-69500.0,0.854,0.219,-0.0127,22666.29909,13100.71211296605,311735.8817973959,0.8817246112023867,1219.563091198286,,,,,,,-279000.0,-248000.0,-128000.0
9918.25142,-287000.0,-99900.0,-69500.0,0.855,0.219,-0.0126,22666.29909,13101.59383757726,311735.8817973959,0.8817246112023867,1219.563091198286,,,,,,,-279000.0,-248000.0,-128000.0
9919.25142,-287000.0,-99900.0,-69500.0,0.855,0.219,-0.0126,22666.29909,13102.47652934679,311735.8817973959,0.8826917695322642,1219.563091198286,,,,,,,-279000.0,-249000.0,-128000.0
9920.25142,-287000.0,-99900.0,-69500.0,0.855,0.219,-0.0125,22666.29909,13103.35922111632,311735.8817973959,0.8826917695322642,1219.563091198286,,,,,,,-279000.0,-249000.0,-128000.0
9921.25142,-287000.0,-99900.0,-69500.0,0.855,0.219,-0.0125,22666.29909,13104.24191146406,311735.8817973959,0.88269034774376,1219.563091198286,,,,,,,-279000.0,-249000.0,-128000.0
9922.25142,-287000.0,-99900.0,-69500.0,0.856,0.219,-0.0124,22666.29909,13105.12460181181,311735.8817973959,0.88269034774376,1219.563091198286,,,,,,,-279000.0,-249000.0,-128000.0
9923.25142,-287000.0,-99800.0,-69500.0,0.856,0.219,-0.0124,22666.29909,13106.00825941518,311703.8498318556,0.8836576033736144,1219.813758683927,,,,,,,-279000.0,-249000.0,-128000.0
9924.25142,-287000.0,-99800.0,-69500.0,0.856,0.219,-0.0123,22666.29909,13106.89191701855,311703.8498318556,0.8836576033736144,1219.813758683927,,,,,,,-279000.0,-249000.0,-128000.0
9925.25142,-287000.0,-99800.0,-69500.0,0.856,0.219,-0.0123,22666.29909,13107.77557322433,311703.8498318556,0.883656205772358,1219.813758683927,,,,,,,-279000.0,-249000.0,-128000.0
9926.25142,-286000.0,-99800.0,-69500.0,0.856,0.219,-0.0122,22666.29909,13108.6592294301,310783.3489748124,0.883656205772358,1227.050326976657,,,,,,,-279000.0,-249000.0,-128000.0
9927.25142,-286000.0,-99800.0,-69500.0,0.857,0.219,-0.0122,22666.29909,13109.54288424959,310783.3489748124,0.8836548194855274,1227.050326976657,,,,,,,-279000.0,-249000.0,-128000.0
9928.25142,-286000.0,-99800.0,-69500.0,0.857,0.219,-0.0121,22666.29909,13110.42750780794,310783.3489748124,0.8846235583568867,1227.050326976657,,,,,,,-279000.0,-249000.0,-128000.0
9929.25142,-286000.0,-99800.0,-69500.0,0.857,0.219,-0.0121,22666.29909,13111.31212999283,310783.3489748124,0.8846221848902502,1227.050326976657,,,,,,,-279000.0,-249000.0,-128000.0
9930.25142,-286000.0,-99700.0,-69500.0,0.857,0.22,-0.012,22666.29909,13112.19675217772,310751.2510031134,0.8846221848902502,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9931.25142,-286000.0,-99700.0,-69500.0,0.858,0.22,-0.012,22666.29909,13113.08162109457,310751.2510031134,0.8848689168458795,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9932.25142,-286000.0,-99700.0,-69500.0,0.858,0.22,-0.0119,22666.29909,13113.96745855144,310751.2510031134,0.885837456873438,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9933.25142,-286000.0,-99700.0,-69500.0,0.858,0.22,-0.0119,22666.29909,13114.85329465931,310751.2510031134,0.8858361078664608,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9934.25142,-286000.0,-99700.0,-69500.0,0.858,0.22,-0.0118,22666.29909,13115.73913076718,310751.2510031134,0.8858361078664608,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9935.25142,-286000.0,-99700.0,-69500.0,0.858,0.22,-0.0118,22666.29909,13116.62496553732,310751.2510031134,0.8858347701462164,1227.303827875867,,,,,,,-279000.0,-249000.0,-128000.0
9936.25142,-286000.0,-99700.0,-69500.0,0.859,0.22,-0.0117,22666.29909,13117.51080030747,310751.2510031134,0.8858347701462164,1227.303827875867,,,,,,,-278000.0,-249000.0,-128000.0
9937.25142,-286000.0,-99700.0,-69500.0,0.859,0.22,-0.0117,22666.29909,13118.39760236543,310751.2510031134,0.8868020579588209,1227.303827875867,,,,,,,-278000.0,-249000.0,-129000.0
9938.25142,-286000.0,-99600.0,-69500.0,0.859,0.22,-0.0116,22666.29909,13119.28440442339,310719.181899026,0.8868020579588209,1227.557179246349,,,,,,,-278000.0,-249000.0,-129000.0
9939.25142,-286000.0,-99600.0,-69500.0,0.859,0.22,-0.0116,22666.29909,13120.17120516764,310719.181899026,0.8868007442486728,1227.557179246349,,,,,,,-278000.0,-249000.0,-129000.0
9940.25142,-286000.0,-99600.0,-69500.0,0.86,0.22,-0.0115,22666.29909,13121.05800591189,310719.181899026,0.8868007442486728,1227.557179246349,,,,,,,-278000.0,-249000.0,-129000.0
